immutable_pool_sui,immutable_pool_tokens,price_of_last_transaction,staked_sui_count,staked_sui_activated_count,staked_sui_pools_count,token_total_supply,pending_amount,staked_amount,staked_with_rewards_balance,all_time_promised_amount,promised_amount,promised_fulfilled,promised_amount_in_staked,extra_staked_in_promised,all_time_extra_amount,still_waiting_for_sui_amount,price_calculated,epoch,user_balance_sui,user_balance_tokens
"10000000000","10000000000","1","0","0","0","10.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","1","3","3989.910904008","0.000000000"
"10000000000","10000000000","1","0","0","0","10.990000000","0.990000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","1","4","3988.918262332","0.990000000"
"10000000000","10000000000","1","0","0","0","10.990000000","0.990000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","1","5","3988.917201456","0.990000000"
"10000000000","10000000000","1","0","0","0","10.000000000","0.990000000","0.000000000","0.000000000","0.990000000","0.990000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","1","6","3988.911739572","0.000000000"
"10000000000","10000000000","1","1","0","1","10.200000000","0.190000000","1.000000000","1.000000000","0.990000000","0.990000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","1","7","3988.681205896","0.200000000"
"10000000000","10000000000","1","0","0","0","10.400000000","0.400000000","0.000000000","0.000000000","0.990000000","0.000000000","0.990000000","0.000000000","0.000000000","0.000000000","0.000000000","1","8","3988.481316028","0.400000000"
"10000000000","10000000000","1","0","0","0","10.400000000","0.400000000","0.000000000","0.000000000","0.990000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","1","9","3989.498196932","0.400000000"
"10000000000","10000000000","1","0","0","0","10.400000000","0.400000000","0.000000000","0.000000000","0.990000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","1","10","3989.498114176","0.400000000"
