immutable_pool_sui,immutable_pool_tokens,price_of_last_transaction,staked_sui_count,staked_sui_activated_count,staked_sui_pools_count,token_total_supply,pending_amount,staked_amount,staked_with_rewards_balance,all_time_promised_amount,promised_amount,promised_fulfilled,promised_amount_in_staked,extra_staked_in_promised,all_time_extra_amount,still_waiting_for_sui_amount,price_calculated,epoch,user_balance_sui,user_balance_tokens
"10000000000","10000000000","1.124270172","11","10","4","50.351702863","0.740856030","57.120775104","62.159691583","72.538171375","16.291629967","0.000000000","13.051715645","0.140594815","0.881450845","0.000000000","1.1242701721533632","14","3922.995804491","40.351702863"
"10000000000","10000000000","1.138460153","12","11","4","47.108984289","0.881450845","52.864065532","57.904087333","77.232293588","15.153836673","0.000000000","12.113299222","0.128820774","1.010271619","0.000000000","1.1384601539270092","15","3928.759900873","37.108984289"
"10000000000","10000000000","1.152419047","13","12","4","44.180875555","0.010271619","50.024691260","55.016167359","81.609037146","14.111556428","0.000000000","11.250939310","0.118368376","1.128639995","0.000000000","1.1524190480701757","16","3934.035030800","34.180875555"
"10000000000","10000000000","1.166141237","14","13","4","41.536307381","0.128639995","46.564417887","51.465625408","85.695235867","13.157064492","0.000000000","10.459714460","0.108851931","1.237491926","0.000000000","1.1661412379945137","17","3938.860674279","31.536307381"
"10000000000","10000000000","1.179837169","15","14","4","39.147157800","0.237491926","43.448503951","48.233711130","89.516224770","12.283931182","0.000000000","9.734812870","0.100191276","1.337683202","0.000000000","1.1798371700435428","18","3943.273407814","29.147157800"
"10000000000","10000000000","1.193291246","16","15","4","36.988245554","0.337683202","40.645384633","45.285569318","93.094540009","11.485502863","0.000000000","9.070865771","0.092325458","1.430008660","0.000000000","1.1932912468790193","19","3947.307789963","26.988245554"
"10000000000","10000000000","1.206497102","17","16","4","35.036894636","0.430008660","38.126369614","42.597534091","96.450866765","10.755630898","0.000000000","8.462942279","0.085181702","1.515190362","0.000000000","1.2064971023306987","20","3950.995585428","25.036894636"
"10000000000","10000000000","1.218392123","18","17","4","33.273326601","0.515190362","35.861926906","40.110081541","99.601537631","10.085312861","0.000000000","7.907187624","0.074759503","1.589949865","0.000000000","1.2183921231603458","21","3954.365983998","23.273326601"
"10000000000","10000000000","1.229933494","19","18","4","31.679047961","0.589949865","33.828932944","37.842812941","102.564180652","9.469640643","0.000000000","7.399304142","0.065522391","1.655472256","0.000000000","1.2299334945597926","22","3957.445819491","21.679047961"
"10000000000","10000000000","1.239108519","19","19","4","10.000000000","0.655472256","31.006364760","34.777142224","129.426873664","32.976006899","0.000000000","6.934641995","0.060772559","1.716244815","0.000000000","1.2456607581","23","3961.292246978","0.000000000"
"10000000000","10000000000","1.239108519","19","19","4","10.000000000","0.716244815","28.377321999","31.898640196","129.426873664","29.825336033","0.000000000","6.506997622","0.056454742","1.772699557","0.000000000","1.2789548978","24","3964.873408349","0.000000000"
"10000000000","10000000000","1.239108519","19","19","4","10.000000000","0.772699557","25.924223072","29.183660843","129.426873664","26.862693012","0.000000000","6.113313887","0.052529624","1.825229181","0.000000000","1.3093667388","25","3968.232581237","0.000000000"
"10000000000","10000000000","1.239108519","3","3","3","10.000000000","0.276224153","3.000000000","3.094776206","129.426873664","0.000000000","26.862693012","2.962643021","0.048920288","1.874149469","0.000000000","1.3371000359","26","3971.399436235","0.000000000"
"10000000000","10000000000","1.239108519","3","3","3","10.000000000","0.325144441","3.000000000","3.118429522","129.426873664","0.000000000","26.862693012","0.000000000","0.045639256","1.919788725","0.000000000","1.3443573963","27","3974.366209940","0.000000000"
"10000000000","10000000000","1.239108519","3","3","3","10.000000000","0.370783697","3.000000000","3.142079181","129.426873664","0.000000000","0.000000000","0.000000000","0.000000000","1.919788725","0.000000000","1.3512862878","28","4001.256743736","0.000000000"
"10000000000","10000000000","1.239108519","3","3","3","10.000000000","0.370783697","3.000000000","3.165725207","129.426873664","0.000000000","0.000000000","0.000000000","0.000000000","1.919788725","0.000000000","1.3536508904","29","4001.256642740","0.000000000"
